new_image_name,date,time,season,daytime,weather_label,year,month,month_name,hour,weather_timestamp,timestamp,Merligen Temperature [2 m elevation corrected],Merligen Precipitation Total,Merligen Snowfall Amount,Merligen Sunshine Duration,Merligen Wind Speed [10 m],Merligen Wind Direction [10 m],Merligen Wind Gust,bfr,wind_label
img_10910.png,2025-06-06,03:40:00,summer,night,foggy,2025,6,June,3,20250606T0300,20250606T0300,16.180521,0.0,0.0,0.0,6.792466,237.99463,28.44,2,light_breeze
img_09173.png,2025-05-10,14:00:00,spring,afternoon,cloudy,2025,5,May,14,20250510T1400,20250510T1400,18.750523,0.0,0.0,44.242424,3.7064266,60.945396,17.64,1,light_air
img_21657.png,2025-09-18,21:20:00,autumn,evening,foggy,2025,9,September,21,20250918T2100,20250918T2100,14.670522,0.0,0.0,0.0,1.609969,63.43495,7.92,1,light_air
img_08678.png,2025-05-05,20:00:00,spring,evening,rainy,2025,5,May,20,20250505T2000,20250505T2000,6.770521,0.3,0.07,0.0,9.178235,41.82016,27.72,2,light_breeze
img_21307.png,2025-09-15,13:10:00,autumn,afternoon,cloudy,2025,9,September,13,20250915T1300,20250915T1300,25.000523,0.0,0.0,41.21212,16.311613,247.96378,56.519997,3,light_wind
img_13240.png,2025-06-28,10:10:00,summer,morning,sunny,2025,6,June,10,20250628T1000,20250628T1000,27.090523,0.0,0.0,60.0,6.3690495,47.29059,24.119999,2,light_breeze
img_12902.png,2025-06-25,04:20:00,summer,night,foggy,2025,6,June,4,20250625T0400,20250625T0400,18.390522,0.0,0.0,19.466667,1.1384199,161.56505,10.440001,1,light_air
img_25790.png,2025-10-29,03:40:00,autumn,night,rainy,2025,10,October,3,20251029T0300,20251029T0300,3.1005216,0.0,0.0,0.0,4.072935,44.999985,15.4800005,1,light_air
img_03914.png,2025-03-20,20:00:00,spring,evening,foggy,2025,3,March,20,20250320T2000,20250320T2000,9.810521,0.0,0.0,0.0,5.8603754,132.51044,12.24,2,light_breeze
img_06936.png,2025-04-18,18:40:00,spring,evening,sunny,2025,4,April,18,20250418T1800,20250418T1800,9.730521,0.0,0.0,25.454548,3.8939953,33.690063,12.959999,1,light_air
img_07621.png,2025-04-25,17:30:00,spring,afternoon,sunny,2025,4,April,17,20250425T1700,20250425T1700,11.860521,0.0,0.0,35.151512,4.510787,28.610443,15.119999,1,light_air
img_01532.png,2025-02-26,02:20:00,winter,night,rainy,2025,2,February,2,20250226T0200,20250226T0200,5.300522,0.3,0.07,0.0,16.704155,232.88315,47.519997,3,light_wind
img_24676.png,2025-10-18,06:20:00,autumn,night,rainy,2025,10,October,6,20251018T0600,20251018T0600,3.7005215,0.0,0.0,5.8343434,5.1919937,33.690063,15.119999,2,light_breeze
img_12739.png,2025-06-23,13:30:00,summer,afternoon,sunny,2025,6,June,13,20250623T1300,20250623T1300,26.750523,0.0,0.0,44.848488,12.261158,273.36646,59.039997,3,light_wind
img_08493.png,2025-05-04,04:20:00,spring,night,rainy,2025,5,May,4,20250504T0400,20250504T0400,12.340521,0.0,0.0,0.0,6.2145634,190.00798,26.28,2,light_breeze
img_23286.png,2025-10-04,15:10:00,autumn,afternoon,cloudy,2025,10,October,15,20251004T1500,20251004T1500,15.610521,1.0,0.0,0.0,16.215992,272.5448,56.88,3,light_wind
img_05068.png,2025-03-31,21:40:00,spring,evening,rainy,2025,3,March,21,20250331T2100,20250331T2100,6.9505215,0.0,0.0,0.0,9.686609,48.01277,29.519999,2,light_breeze
img_20313.png,2025-09-05,16:20:00,autumn,afternoon,sunny,2025,9,September,16,20250905T1600,20250905T1600,17.890522,0.0,0.0,43.0303,1.1384199,341.56506,13.679999,1,light_air
img_16365.png,2025-07-28,21:20:00,summer,evening,rainy,2025,7,July,21,20250728T2100,20250728T2100,13.060521,0.0,0.0,0.0,4.6938257,237.52881,15.84,1,light_air
img_23545.png,2025-10-07,06:20:00,autumn,night,sunny,2025,10,October,6,20251007T0600,20251007T0600,8.980521,0.0,0.0,12.098148,3.0547013,44.999985,12.959999,1,light_air
img_08240.png,2025-05-01,16:00:00,spring,afternoon,sunny,2025,5,May,16,20250501T1600,20250501T1600,24.370522,0.1,0.0,52.727272,1.2979984,123.69006,15.84,1,light_air
img_01296.png,2025-02-23,17:00:00,winter,afternoon,foggy,2025,2,February,17,20250223T1700,20250223T1700,8.900521,0.0,0.0,23.636362,1.1384199,108.434944,9.72,1,light_air
img_05495.png,2025-04-05,00:00:00,spring,night,rainy,2025,4,April,0,20250405T0000,20250405T0000,6.4505215,0.0,0.0,0.0,4.0249224,63.43495,14.04,1,light_air
img_23354.png,2025-10-05,09:30:00,autumn,morning,cloudy,2025,10,October,9,20251005T0900,20251005T0900,10.370522,0.0,0.0,32.121212,14.986553,245.89777,42.839996,3,light_wind
img_10708.png,2025-06-04,06:20:00,summer,night,foggy,2025,6,June,6,20250604T0600,20250604T0600,16.280521,0.0,0.0,39.999996,2.968636,165.96376,17.28,1,light_air
img_05798.png,2025-04-08,00:00:00,spring,night,rainy,2025,4,April,0,20250408T0000,20250408T0000,3.2105215,0.0,0.0,0.0,5.904439,37.568573,16.56,2,light_breeze
img_16537.png,2025-07-30,14:10:00,summer,afternoon,cloudy,2025,7,July,14,20250730T1400,20250730T1400,20.440523,0.0,0.0,8.48485,7.8625183,285.9454,27.72,2,light_breeze
img_10045.png,2025-05-18,20:40:00,spring,evening,sunny,2025,5,May,20,20250518T2000,20250518T2000,15.190521,0.0,0.0,3.196633,2.5455842,171.8699,9.72,1,light_air
img_08543.png,2025-05-04,14:00:00,spring,afternoon,rainy,2025,5,May,14,20250504T1400,20250504T1400,14.190521,1.7,0.0,0.0,11.435313,28.178574,25.199999,3,light_wind
img_12732.png,2025-06-23,12:20:00,summer,afternoon,foggy,2025,6,June,12,20250623T1200,20250623T1200,26.290522,0.0,0.0,44.848488,13.324863,268.45184,52.92,3,light_wind
img_25871.png,2025-10-29,22:40:00,autumn,evening,foggy,2025,10,October,22,20251029T2200,20251029T2200,11.130521,0.6,0.0,0.0,6.489992,183.17982,37.8,2,light_breeze
img_08031.png,2025-04-29,16:10:00,spring,afternoon,cloudy,2025,4,April,16,20250429T1600,20250429T1600,21.690523,0.0,0.0,43.636364,8.4042845,99.86581,22.68,2,light_breeze
img_05156.png,2025-04-01,17:00:00,spring,afternoon,sunny,2025,4,April,17,20250401T1700,20250401T1700,9.590521,0.0,0.0,59.636364,18.391737,49.76364,50.399998,3,light_wind
img_22216.png,2025-09-24,08:50:00,autumn,morning,cloudy,2025,9,September,8,20250924T0800,20250924T0800,10.830522,0.0,0.0,0.0,3.4152596,341.56506,11.159999,1,light_air
img_10423.png,2025-05-22,12:20:00,spring,afternoon,rainy,2025,5,May,12,20250522T1200,20250522T1200,10.470521,0.7,0.0,0.0,4.6938257,327.5288,18.72,1,light_air
img_13160.png,2025-06-27,13:50:00,summer,afternoon,sunny,2025,6,June,13,20250627T1300,20250627T1300,27.040522,0.0,0.0,45.454544,6.28713,283.2405,21.24,2,light_breeze
img_15679.png,2025-07-22,09:10:00,summer,morning,sunny,2025,7,July,9,20250722T0900,20250722T0900,19.880522,0.0,0.0,33.939392,11.659777,261.11935,33.839996,3,light_wind
img_14330.png,2025-07-08,17:30:00,summer,afternoon,cloudy,2025,7,July,17,20250708T1700,20250708T1700,13.690521,0.4,0.0,34.545456,8.209263,232.12502,34.56,2,light_breeze
img_16586.png,2025-07-31,03:20:00,summer,night,foggy,2025,7,July,3,20250731T0300,20250731T0300,15.110521,0.0,0.0,0.0,4.8433046,228.01279,12.599999,1,light_air
img_23766.png,2025-10-09,09:40:00,autumn,morning,cloudy,2025,10,October,9,20251009T0900,20251009T0900,12.960522,0.0,0.0,6.060605,5.4833565,23.198593,16.919998,2,light_breeze
img_24454.png,2025-10-16,00:40:00,autumn,night,rainy,2025,10,October,0,20251016T0000,20251016T0000,8.390521,0.0,0.0,0.0,2.3051248,38.659805,14.4,1,light_air
img_21721.png,2025-09-19,13:00:00,autumn,afternoon,sunny,2025,9,September,13,20250919T1300,20250919T1300,25.790522,0.0,0.0,60.0,4.3349743,318.36646,15.119999,1,light_air
img_11320.png,2025-06-10,00:20:00,summer,night,foggy,2025,6,June,0,20250610T0000,20250610T0000,11.130521,0.0,0.0,0.0,3.2399998,360.0,10.08,1,light_air
img_12226.png,2025-06-18,14:50:00,summer,afternoon,cloudy,2025,6,June,14,20250618T1400,20250618T1400,26.920523,0.0,0.0,60.0,6.4096174,38.157227,24.48,2,light_breeze
img_09742.png,2025-05-16,00:40:00,spring,night,foggy,2025,5,May,0,20250516T0000,20250516T0000,9.360521,0.0,0.0,0.0,7.145796,40.914368,21.24,2,light_breeze
img_14078.png,2025-07-06,10:30:00,summer,morning,cloudy,2025,7,July,10,20250706T1000,20250706T1000,23.240522,0.0,0.0,17.575756,12.682018,276.5198,32.760002,3,light_wind
img_06674.png,2025-04-16,09:40:00,spring,morning,cloudy,2025,4,April,9,20250416T0900,20250416T0900,12.480521,1.5,0.0,6.060605,11.298495,300.6507,26.28,3,light_wind
img_06358.png,2025-04-13,09:30:00,spring,morning,cloudy,2025,4,April,9,20250413T0900,20250413T0900,13.230521,0.1,0.0,5.454544,3.0547013,225.0,13.679999,1,light_air
img_23537.png,2025-10-07,03:40:00,autumn,night,sunny,2025,10,October,3,20251007T0300,20251007T0300,9.760521,0.0,0.0,0.0,2.2768397,18.434952,10.08,1,light_air
img_11281.png,2025-06-09,14:40:00,summer,afternoon,foggy,2025,6,June,14,20250609T1400,20250609T1400,22.010523,0.0,0.0,50.303032,6.9527545,21.250488,24.119999,2,light_breeze
img_04281.png,2025-03-24,10:10:00,spring,morning,cloudy,2025,3,March,10,20250324T1000,20250324T1000,11.4105215,0.0,0.0,24.848484,5.3517847,42.27368,21.96,2,light_breeze
img_04429.png,2025-03-25,17:20:00,spring,afternoon,cloudy,2025,3,March,17,20250325T1700,20250325T1700,11.500522,0.4,0.0,24.848484,2.0991426,149.03624,15.119999,1,light_air
img_14766.png,2025-07-12,22:20:00,summer,evening,rainy,2025,7,July,22,20250712T2200,20250712T2200,18.100523,0.0,0.0,0.0,2.8799999,89.99999,10.799999,1,light_air
img_16617.png,2025-07-31,10:20:00,summer,morning,cloudy,2025,7,July,10,20250731T1000,20250731T1000,20.000523,0.0,0.0,7.2727275,4.0249224,259.69516,27.0,1,light_air
img_03969.png,2025-03-21,10:40:00,spring,morning,rainy,2025,3,March,10,20250321T1000,20250321T1000,12.550521,0.0,0.0,42.0,4.802999,102.99461,23.4,1,light_air
img_20527.png,2025-09-07,23:20:00,autumn,evening,rainy,2025,9,September,23,20250907T2300,20250907T2300,17.350521,0.0,0.0,0.0,0.35999998,270.0,11.159999,0,calm
img_08396.png,2025-05-03,07:00:00,spring,morning,rainy,2025,5,May,7,20250503T0700,20250503T0700,15.530521,0.6,0.0,24.848484,4.0249224,153.43495,17.28,1,light_air
img_26482.png,2025-11-04,22:20:00,autumn,evening,sunny,2025,11,November,22,20251104T2200,20251104T2200,3.8205216,0.0,0.0,0.0,1.609969,153.43495,11.879999,1,light_air
img_03553.png,2025-03-17,10:50:00,spring,morning,cloudy,2025,3,March,10,20250317T1000,20250317T1000,5.4005213,0.0,0.0,2.4242413,12.88981,54.09027,36.719997,3,light_wind
img_09776.png,2025-05-16,09:30:00,spring,morning,sunny,2025,5,May,9,20250516T0900,20250516T0900,14.200521,0.0,0.0,57.575756,11.457958,43.726974,34.92,3,light_wind
img_26584.png,2025-11-05,23:20:00,autumn,evening,foggy,2025,11,November,23,20251105T2300,20251105T2300,3.3105216,0.0,0.0,0.0,2.5455842,81.869896,18.0,1,light_air
img_21329.png,2025-09-15,16:50:00,autumn,afternoon,cloudy,2025,9,September,16,20250915T1600,20250915T1600,23.760523,0.0,0.0,51.51515,10.08,270.0,38.88,2,light_breeze
img_21732.png,2025-09-19,14:50:00,autumn,afternoon,sunny,2025,9,September,14,20250919T1400,20250919T1400,26.260523,0.0,0.0,60.0,4.510787,331.38956,15.119999,1,light_air
img_12952.png,2025-06-25,14:00:00,summer,afternoon,sunny,2025,6,June,14,20250625T1400,20250625T1400,31.740522,0.0,0.0,58.18182,2.4149535,26.565033,18.0,1,light_air
img_11679.png,2025-06-13,11:10:00,summer,morning,sunny,2025,6,June,11,20250613T1100,20250613T1100,29.010523,0.0,0.0,52.909092,6.6185193,22.380127,21.96,2,light_breeze
img_08036.png,2025-04-29,17:00:00,spring,afternoon,cloudy,2025,4,April,17,20250429T1700,20250429T1700,20.660522,0.0,0.0,45.454544,2.968636,104.03624,20.16,1,light_air
img_25578.png,2025-10-27,01:40:00,autumn,night,cloudy,2025,10,October,1,20251027T0100,20251027T0100,6.6905212,0.0,0.0,0.0,11.457958,226.27303,41.760002,3,light_wind
img_06562.png,2025-04-15,08:30:00,spring,morning,rainy,2025,4,April,8,20250415T0800,20250415T0800,12.230521,0.6,0.0,4.242425,4.5820518,225.0,12.959999,1,light_air
img_01344.png,2025-02-24,07:40:00,winter,morning,foggy,2025,2,February,7,20250224T0700,20250224T0700,2.7005215,0.0,0.0,7.975758,1.0182338,225.0,15.119999,1,light_air
img_09212.png,2025-05-10,23:00:00,spring,evening,foggy,2025,5,May,23,20250510T2300,20250510T2300,9.980521,0.0,0.0,0.0,0.8049845,26.565033,14.04,0,calm
img_11531.png,2025-06-12,00:40:00,summer,night,foggy,2025,6,June,0,20250612T0000,20250612T0000,15.060521,0.0,0.0,0.0,4.6938257,32.47119,16.199999,1,light_air
img_05794.png,2025-04-07,22:40:00,spring,evening,rainy,2025,4,April,22,20250407T2200,20250407T2200,4.3705215,0.0,0.0,0.0,6.792466,57.994614,16.56,2,light_breeze
img_14333.png,2025-07-08,18:00:00,summer,evening,rainy,2025,7,July,18,20250708T1800,20250708T1800,13.130521,0.3,0.0,36.36364,6.638072,229.39871,32.039997,2,light_breeze
img_02897.png,2025-03-11,05:40:00,spring,night,rainy,2025,3,March,5,20250311T0500,20250311T0500,5.2205215,0.0,0.0,0.0,0.8049845,153.43495,6.8399997,0,calm
img_07870.png,2025-04-28,06:40:00,spring,night,foggy,2025,4,April,6,20250428T0600,20250428T0600,8.870522,0.0,0.0,34.545456,3.319036,77.47118,17.28,1,light_air
img_01921.png,2025-03-01,18:20:00,spring,evening,cloudy,2025,3,March,18,20250301T1800,20250301T1800,4.4705215,0.0,0.0,6.440909,11.808878,52.431404,30.599998,3,light_wind
img_10944.png,2025-06-06,11:00:00,summer,morning,cloudy,2025,6,June,11,20250606T1100,20250606T1100,20.400522,0.0,0.0,21.818182,11.542478,266.42368,38.16,3,light_wind
img_05107.png,2025-04-01,08:50:00,spring,morning,sunny,2025,4,April,8,20250401T0800,20250401T0800,6.3705215,0.0,0.0,35.757576,19.174856,50.332153,50.399998,4,moderate_wind
img_07677.png,2025-04-26,09:20:00,spring,morning,sunny,2025,4,April,9,20250426T0900,20250426T0900,12.140521,0.0,0.0,15.151516,9.957108,49.398697,28.8,2,light_breeze
img_22698.png,2025-09-28,22:20:00,autumn,evening,rainy,2025,9,September,22,20250928T2200,20250928T2200,10.230521,0.0,0.0,0.0,1.835647,78.69006,12.599999,1,light_air
img_07074.png,2025-04-20,06:00:00,spring,night,rainy,2025,4,April,6,20250420T0600,20250420T0600,9.170522,0.0,0.0,14.545455,2.3051248,321.3402,16.199999,1,light_air
img_01301.png,2025-02-23,17:50:00,winter,afternoon,foggy,2025,2,February,17,20250223T1700,20250223T1700,8.900521,0.0,0.0,23.636362,1.1384199,108.434944,9.72,1,light_air
img_08261.png,2025-05-01,21:00:00,spring,evening,rainy,2025,5,May,21,20250501T2100,20250501T2100,16.26052,0.0,0.0,0.0,6.162207,186.70984,11.5199995,2,light_breeze
img_23239.png,2025-10-04,06:40:00,autumn,night,foggy,2025,10,October,6,20251004T0600,20251004T0600,11.730521,0.0,0.0,2.0917513,6.989936,214.50853,25.919998,2,light_breeze
img_06396.png,2025-04-13,15:50:00,spring,afternoon,cloudy,2025,4,April,15,20250413T1500,20250413T1500,15.200521,0.0,0.0,28.48485,3.9763298,275.19443,15.119999,1,light_air
img_05715.png,2025-04-07,07:10:00,spring,morning,sunny,2025,4,April,7,20250407T0700,20250407T0700,4.2405214,0.0,0.0,60.0,6.489992,33.690063,20.519999,2,light_breeze
img_12238.png,2025-06-18,16:50:00,summer,afternoon,sunny,2025,6,June,16,20250618T1600,20250618T1600,27.120522,0.0,0.0,59.393936,6.28713,23.629364,22.68,2,light_breeze
img_16184.png,2025-07-27,06:00:00,summer,night,cloudy,2025,7,July,6,20250727T0600,20250727T0600,16.330523,0.6,0.0,27.878788,4.6938257,212.47119,15.84,1,light_air
img_21260.png,2025-09-15,03:40:00,autumn,night,rainy,2025,9,September,3,20250915T0300,20250915T0300,15.520521,0.0,0.0,0.0,5.904439,232.43141,24.48,2,light_breeze
img_14633.png,2025-07-11,15:30:00,summer,afternoon,sunny,2025,7,July,15,20250711T1500,20250711T1500,25.600523,0.0,0.0,56.9697,4.6102495,38.659805,21.96,1,light_air
img_23519.png,2025-10-06,21:40:00,autumn,evening,rainy,2025,10,October,21,20251006T2100,20251006T2100,11.000522,0.0,0.0,0.0,1.5273507,44.999985,8.28,1,light_air
img_09084.png,2025-05-09,16:40:00,spring,afternoon,cloudy,2025,5,May,16,20250509T1600,20250509T1600,13.950521,0.2,0.0,0.0,11.165805,69.22774,30.960001,3,light_wind
img_07343.png,2025-04-23,05:20:00,spring,night,rainy,2025,4,April,5,20250423T0500,20250423T0500,6.0405216,0.0,0.0,24.040403,3.396233,302.00537,10.440001,1,light_air
img_04751.png,2025-03-28,19:00:00,spring,evening,cloudy,2025,3,March,19,20250328T1900,20250328T1900,10.030521,0.0,0.0,0.0,4.2136917,199.98311,14.759999,1,light_air
img_12131.png,2025-06-17,16:30:00,summer,afternoon,sunny,2025,6,June,16,20250617T1600,20250617T1600,25.090523,0.0,0.0,60.0,11.480557,48.81407,33.12,3,light_wind
img_16667.png,2025-07-31,19:40:00,summer,evening,cloudy,2025,7,July,19,20250731T1900,20250731T1900,18.310522,0.0,0.0,39.999996,3.4152596,198.43495,11.879999,1,light_air
img_21240.png,2025-09-14,21:00:00,autumn,evening,rainy,2025,9,September,21,20250914T2100,20250914T2100,17.410522,0.0,0.0,0.0,7.42159,219.09386,28.44,2,light_breeze
img_23355.png,2025-10-05,09:40:00,autumn,morning,cloudy,2025,10,October,9,20251005T0900,20251005T0900,10.370522,0.0,0.0,32.121212,14.986553,245.89777,42.839996,3,light_wind
img_12661.png,2025-06-22,18:00:00,summer,evening,sunny,2025,6,June,18,20250622T1800,20250622T1800,28.150522,0.0,0.0,58.36364,4.1046314,195.25513,19.8,1,light_air
img_23310.png,2025-10-04,20:20:00,autumn,evening,rainy,2025,10,October,20,20251004T2000,20251004T2000,9.930521,0.0,0.0,0.0,12.10157,247.24902,38.519997,3,light_wind
img_05072.png,2025-03-31,23:00:00,spring,evening,cloudy,2025,3,March,23,20250331T2300,20250331T2300,5.4405212,0.0,0.0,0.0,12.4811535,56.768288,30.599998,3,light_wind
img_11288.png,2025-06-09,15:50:00,summer,afternoon,foggy,2025,6,June,15,20250609T1500,20250609T1500,22.120522,0.0,0.0,57.575756,7.289444,20.224854,23.4,2,light_breeze
img_24662.png,2025-10-18,01:40:00,autumn,night,rainy,2025,10,October,1,20251018T0100,20251018T0100,5.090522,0.0,0.0,0.0,2.5959969,33.690063,14.04,1,light_air
img_03400.png,2025-03-15,22:20:00,spring,evening,foggy,2025,3,March,22,20250315T2200,20250315T2200,4.5105214,0.1,0.0,0.0,7.42159,14.03624,18.359999,2,light_breeze
img_09276.png,2025-05-11,13:40:00,spring,afternoon,sunny,2025,5,May,13,20250511T1300,20250511T1300,21.250523,0.0,0.0,44.242424,6.4096174,51.842773,27.359999,2,light_breeze
img_09389.png,2025-05-12,15:00:00,spring,afternoon,cloudy,2025,5,May,15,20250512T1500,20250512T1500,13.820521,0.7,0.0,1.2121224,8.287822,267.51044,16.199999,2,light_breeze
img_15387.png,2025-07-19,12:20:00,summer,afternoon,cloudy,2025,7,July,12,20250719T1200,20250719T1200,23.790522,1.0,0.0,4.8484864,13.009903,255.57922,27.0,3,light_wind
img_06666.png,2025-04-16,08:20:00,spring,morning,cloudy,2025,4,April,8,20250416T0800,20250416T0800,12.6605215,0.4,0.0,12.121214,9.726664,308.991,22.68,2,light_breeze
img_10137.png,2025-05-19,17:10:00,spring,afternoon,sunny,2025,5,May,17,20250519T1700,20250519T1700,20.520523,0.1,0.0,43.272728,1.08,89.99999,12.599999,1,light_air
img_09435.png,2025-05-13,03:20:00,spring,night,cloudy,2025,5,May,3,20250513T0300,20250513T0300,8.110521,0.0,0.0,0.0,1.4399999,89.99999,5.3999996,1,light_air
img_08934.png,2025-05-08,09:10:00,spring,morning,foggy,2025,5,May,9,20250508T0900,20250508T0900,11.030521,0.0,0.0,0.0,9.290511,54.46232,27.359999,2,light_breeze
img_05661.png,2025-04-06,13:40:00,spring,afternoon,sunny,2025,4,April,13,20250406T1300,20250406T1300,13.430521,0.0,0.0,60.0,15.815435,48.69139,43.56,3,light_wind
img_12255.png,2025-06-18,21:20:00,summer,evening,sunny,2025,6,June,21,20250618T2100,20250618T2100,21.240522,0.0,0.0,0.0,0.71999997,89.99999,7.2,0,calm
img_20388.png,2025-09-06,12:20:00,autumn,afternoon,sunny,2025,9,September,12,20250906T1200,20250906T1200,19.720522,0.0,0.0,43.818184,5.991594,32.735214,23.759998,2,light_breeze
img_13815.png,2025-07-03,20:20:00,summer,evening,cloudy,2025,7,July,20,20250703T2000,20250703T2000,22.570522,0.3,0.0,4.9483166,4.379589,9.462311,16.199999,1,light_air
img_25697.png,2025-10-28,07:00:00,autumn,morning,rainy,2025,10,October,7,20251028T0700,20251028T0700,7.9105215,0.0,0.0,23.040068,6.9153743,231.3402,28.08,2,light_breeze
img_13051.png,2025-06-26,13:00:00,summer,afternoon,rainy,2025,6,June,13,20250626T1300,20250626T1300,22.980522,0.0,0.0,38.181816,6.763786,244.79889,40.68,2,light_breeze
img_15624.png,2025-07-21,17:00:00,summer,afternoon,cloudy,2025,7,July,17,20250721T1700,20250721T1700,20.990522,1.3,0.0,39.999996,8.942214,220.1009,42.48,2,light_breeze
img_23300.png,2025-10-04,17:30:00,autumn,afternoon,foggy,2025,10,October,17,20251004T1700,20251004T1700,11.690521,1.4,0.0,9.090908,16.645864,291.57132,63.72,3,light_wind
img_12409.png,2025-06-20,11:00:00,summer,morning,sunny,2025,6,June,11,20250620T1100,20250620T1100,26.690523,0.0,0.0,59.393936,10.883676,34.2157,30.239998,2,light_breeze
img_05353.png,2025-04-03,14:50:00,spring,afternoon,sunny,2025,4,April,14,20250403T1400,20250403T1400,19.130522,0.0,0.0,60.0,8.049845,63.43495,26.64,2,light_breeze
img_05050.png,2025-03-31,16:50:00,spring,afternoon,sunny,2025,3,March,16,20250331T1600,20250331T1600,11.600521,0.0,0.0,12.727271,12.10157,22.750961,31.68,3,light_wind
img_26515.png,2025-11-05,08:20:00,autumn,morning,sunny,2025,11,November,8,20251105T0800,20251105T0800,4.9705215,0.0,0.0,55.81818,2.8799999,360.0,16.199999,1,light_air
img_00697.png,2024-04-15,12:00:00,spring,afternoon,rainy,2024,4,April,12,20240415T1200,20240415T1200,18.200521,0.2,0.0,41.81818,14.48972,243.43495,54.36,3,light_wind
img_14097.png,2025-07-06,13:40:00,summer,afternoon,cloudy,2025,7,July,13,20250706T1300,20250706T1300,21.870522,0.0,0.0,18.78788,11.966953,248.83875,34.2,3,light_wind
img_05645.png,2025-04-06,11:00:00,spring,morning,sunny,2025,4,April,11,20250406T1100,20250406T1100,12.040522,0.0,0.0,60.0,14.565548,50.013107,42.839996,3,light_wind
img_10060.png,2025-05-19,01:40:00,spring,night,foggy,2025,5,May,1,20250519T0100,20250519T0100,8.630522,0.0,0.0,0.0,4.39436,34.99202,11.159999,1,light_air
img_03541.png,2025-03-17,08:50:00,spring,morning,foggy,2025,3,March,8,20250317T0800,20250317T0800,3.9005215,0.0,0.0,6.666666,11.200571,44.999985,29.519999,3,light_wind
img_22524.png,2025-09-27,08:20:00,autumn,morning,rainy,2025,9,September,8,20250927T0800,20250927T0800,9.320521,0.5,0.0,0.0,2.5455842,171.8699,10.799999,1,light_air
img_04154.png,2025-03-23,06:00:00,spring,night,foggy,2025,3,March,6,20250323T0600,20250323T0600,7.800522,0.4,0.07,0.0,5.692099,235.30484,11.879999,2,light_breeze
img_03488.png,2025-03-16,17:30:00,spring,afternoon,cloudy,2025,3,March,17,20250316T1700,20250316T1700,4.1805215,0.4,0.07,0.0,3.2599385,6.340164,12.599999,1,light_air
img_05047.png,2025-03-31,16:20:00,spring,afternoon,sunny,2025,3,March,16,20250331T1600,20250331T1600,11.600521,0.0,0.0,12.727271,12.10157,22.750961,31.68,3,light_wind
img_24718.png,2025-10-18,14:20:00,autumn,afternoon,sunny,2025,10,October,14,20251018T1400,20251018T1400,13.390521,0.0,0.0,24.848484,7.2,53.130096,25.56,2,light_breeze
img_05847.png,2025-04-08,11:40:00,spring,morning,sunny,2025,4,April,11,20250408T1100,20250408T1100,13.540522,0.0,0.0,54.0,5.495161,31.607498,23.759998,2,light_breeze
img_08412.png,2025-05-03,09:40:00,spring,morning,cloudy,2025,5,May,9,20250503T0900,20250503T0900,17.630522,0.0,0.0,45.454544,5.6233797,219.80557,22.68,2,light_breeze
img_07528.png,2025-04-24,21:00:00,spring,evening,rainy,2025,4,April,21,20250424T2100,20250424T2100,9.380522,0.3,0.0,0.0,4.39436,214.99202,15.4800005,1,light_air
img_23041.png,2025-10-02,08:30:00,autumn,morning,sunny,2025,10,October,8,20251002T0800,20251002T0800,7.310521,0.0,0.0,30.90909,9.220499,51.34018,24.84,2,light_breeze
img_25731.png,2025-10-28,12:40:00,autumn,afternoon,sunny,2025,10,October,12,20251028T1200,20251028T1200,14.290522,0.0,0.0,44.242424,12.641076,250.0169,44.28,3,light_wind
img_19980.png,2025-09-02,12:00:00,autumn,afternoon,cloudy,2025,9,September,12,20250902T1200,20250902T1200,16.950521,0.0,0.0,33.333336,5.6920996,251.56506,23.759998,2,light_breeze
img_10454.png,2025-05-22,17:30:00,spring,afternoon,rainy,2025,5,May,17,20250522T1700,20250522T1700,10.370522,0.2,0.0,7.878789,2.968636,194.03624,29.88,1,light_air
img_20688.png,2025-09-09,14:10:00,autumn,afternoon,cloudy,2025,9,September,14,20250909T1400,20250909T1400,19.770523,0.0,0.0,29.69697,3.9763298,5.194412,17.28,1,light_air
img_04333.png,2025-03-24,19:40:00,spring,evening,rainy,2025,3,March,19,20250324T1900,20250324T1900,9.970521,0.0,0.0,0.0,4.896529,17.102722,12.959999,1,light_air
img_23529.png,2025-10-07,01:00:00,autumn,night,rainy,2025,10,October,1,20251007T0100,20251007T0100,10.270521,0.0,0.0,0.0,2.968636,14.03624,9.36,1,light_air
img_22749.png,2025-09-29,11:20:00,autumn,morning,cloudy,2025,9,September,11,20250929T1100,20250929T1100,15.230521,0.0,0.0,7.2727275,4.829907,26.565033,19.8,1,light_air
img_09117.png,2025-05-10,02:20:00,spring,night,foggy,2025,5,May,2,20250510T0200,20250510T0200,4.7505217,0.0,0.0,0.0,3.396233,57.994614,11.879999,1,light_air
img_15158.png,2025-07-16,15:30:00,summer,afternoon,cloudy,2025,7,July,15,20250716T1500,20250716T1500,20.990522,0.6,0.0,4.242425,6.849467,273.0128,37.44,2,light_breeze
img_26103.png,2025-11-01,07:30:00,autumn,morning,sunny,2025,11,November,7,20251101T0700,20251101T0700,7.760522,0.0,0.0,7.535352,0.5091169,135.0,14.4,0,calm
img_14038.png,2025-07-06,00:40:00,summer,night,rainy,2025,7,July,0,20250706T0000,20250706T0000,17.270521,0.0,0.0,0.0,2.7416782,336.8014,11.159999,1,light_air
